Study_Hours_per_Week;Preferred_Learning_Style;Online_Courses_Completed;Participation_in_Discussions;Assignment_Completion_Rate (%);Attendance_Rate (%);Use_of_Educational_Tech;Self_Reported_Stress_Level;Time_Spent_on_Social_Media (hours/week);Sleep_Hours_per_Night;Final_Grade
3;2;10;1;56;91;0;2;11;8;0
3;2;16;1;99;58;1;1;29;8;2
3;2;20;1;63;75;0;1;0;9;2
3;1;12;1;55;67;1;2;30;7;3
3;1;2;1;50;88;0;1;0;4;2
2;2;6;1;58;91;1;1;8;10;1
1;0;7;1;76;71;1;1;14;7;0
2;0;14;1;84;98;1;1;7;6;1
3;2;12;1;67;77;0;1;26;10;0
2;0;3;0;84;61;1;1;23;7;1
3;1;18;1;52;87;1;0;5;6;1
2;1;6;1;55;67;0;1;24;8;0
2;1;17;1;97;92;1;1;0;7;0
2;1;6;0;95;89;1;1;23;7;3
2;0;17;0;98;64;1;1;26;6;1
3;3;4;1;82;62;1;0;26;9;2
3;0;5;1;76;79;1;1;13;8;0
2;1;2;0;62;65;1;0;1;6;2
2;1;18;1;56;64;1;2;25;7;2
2;0;13;0;99;91;1;2;11;10;3
1;0;4;1;67;80;1;1;13;4;3
1;2;9;1;73;50;1;1;23;7;0
3;3;3;1;54;94;1;2;2;7;0
2;2;2;1;72;80;1;2;18;4;3
1;1;18;1;80;76;1;1;10;6;0
2;3;5;1;77;77;1;1;18;7;0
3;2;5;1;53;62;0;0;18;5;3
3;0;1;1;70;67;1;0;13;4;3
3;1;7;0;93;85;1;2;9;4;2
3;1;17;1;97;96;1;0;19;7;3
1;2;1;0;81;76;0;1;8;8;0
2;0;15;1;78;50;1;1;9;10;3
3;0;17;1;87;76;1;0;26;8;0
3;2;9;1;91;68;1;1;22;6;2
2;1;11;0;67;79;1;2;23;10;3
2;3;13;0;91;84;0;2;18;4;3
2;1;13;0;95;67;1;1;14;7;1
3;1;4;0;56;68;0;2;8;10;0
2;3;20;1;89;59;0;1;23;5;2
2;0;13;1;64;63;1;2;22;4;0
3;0;10;1;93;76;1;2;19;7;0
3;0;16;1;73;63;0;2;3;9;2
2;1;10;1;56;62;0;0;19;6;1
2;1;11;1;90;83;1;2;10;10;3
2;0;11;1;60;61;1;1;17;4;0
2;1;14;0;99;85;0;1;2;4;2
3;0;8;0;57;54;1;1;25;10;1
3;3;11;0;91;52;1;1;18;4;0
1;3;8;1;90;65;0;1;5;7;3
2;3;15;1;91;72;1;1;6;8;2
3;2;1;1;72;67;1;1;16;6;2
3;2;0;0;98;56;1;1;24;5;3
1;2;12;1;67;81;1;0;12;8;0
3;3;9;1;52;96;1;0;1;7;0
1;2;20;1;82;54;1;0;11;9;3
2;2;14;0;91;94;0;1;10;7;0
3;2;20;1;93;90;1;0;17;7;2
2;1;10;1;86;55;0;1;29;4;1
2;2;2;1;85;79;1;2;20;7;2
2;1;7;0;57;76;0;1;6;4;0
3;0;1;0;94;57;1;0;21;4;0
2;0;9;0;62;51;0;1;22;8;1
3;0;18;1;75;52;1;1;2;8;2
2;3;4;1;85;79;1;1;7;10;0
2;2;15;1;96;60;1;0;12;10;3
1;2;3;0;94;65;1;2;6;9;0
3;3;19;1;81;71;1;1;10;7;3
3;3;3;1;83;67;0;0;8;4;2
3;3;7;1;57;54;1;0;18;8;0
2;0;15;0;95;59;0;1;18;4;3
2;1;4;1;84;69;1;1;30;4;2
3;0;11;1;83;92;1;1;23;9;0
3;0;15;1;63;96;1;2;18;9;2
2;0;18;1;85;84;0;1;25;7;0
1;3;5;1;66;57;1;1;5;7;1
2;0;3;1;53;63;1;1;24;9;1
3;2;8;0;62;82;1;2;19;5;2
2;2;16;1;71;83;0;0;27;4;0
3;0;16;1;55;77;1;1;20;10;1
2;1;9;1;77;87;1;0;12;6;0
3;3;17;1;66;57;0;2;22;4;0
1;1;14;1;77;58;1;1;0;10;0
2;3;16;1;81;99;1;1;24;5;1
2;0;1;1;53;93;1;2;17;10;1
2;0;9;1;53;74;1;1;5;4;1
2;3;10;1;76;75;0;0;17;4;0
2;0;16;1;64;90;0;1;2;7;1
3;2;5;1;73;53;1;2;22;6;3
3;1;15;1;89;79;1;1;22;6;0
3;1;5;1;61;61;0;1;0;5;2
3;3;14;1;54;73;0;2;28;6;0
2;3;20;0;55;68;0;0;14;4;0
1;2;16;1;91;94;1;1;30;7;0
3;3;6;0;57;67;1;1;0;8;2
3;1;1;1;98;81;0;0;24;6;0
2;0;0;0;50;61;0;1;4;6;2
3;2;0;0;66;63;1;1;17;5;1
2;1;18;1;55;96;0;2;2;4;2
1;3;2;1;85;72;1;0;21;7;0
3;1;15;0;58;92;1;0;15;4;2
1;3;17;0;58;90;1;0;2;9;0
3;1;8;0;86;95;1;2;26;9;2
1;0;15;1;64;82;1;1;1;4;1
3;0;8;1;95;68;0;2;19;9;0
2;1;14;1;71;52;1;2;3;8;2
1;3;4;1;55;96;0;1;16;6;2
3;1;18;0;96;100;0;1;24;10;3
2;2;20;0;76;63;1;2;5;7;3
3;0;18;1;51;53;0;2;18;6;0
2;3;13;1;95;93;0;1;20;6;2
2;2;15;0;72;93;0;2;24;10;1
3;2;9;1;55;74;1;1;26;8;0
2;0;2;1;85;55;1;1;11;10;0
1;0;0;1;88;67;0;1;17;9;0
3;3;16;1;93;71;0;1;2;7;0
3;3;14;1;99;80;1;1;28;10;3
1;2;9;1;97;65;1;1;30;6;3
3;3;16;0;80;64;0;0;25;9;0
3;0;4;1;50;53;0;0;16;6;1
2;3;5;0;62;96;1;1;10;4;0
2;0;2;1;98;68;1;0;27;10;3
3;1;19;0;59;53;1;2;23;5;3
1;3;1;0;59;64;0;2;25;8;1
3;2;8;0;88;59;1;1;21;10;0
3;1;17;1;99;80;1;1;29;5;2
2;3;2;0;100;70;1;1;5;4;1
3;1;3;0;81;99;1;1;9;8;2
3;0;10;0;93;83;1;1;4;8;0
3;3;14;1;88;59;1;2;29;9;2
2;3;11;0;99;99;1;1;2;6;0
2;2;15;1;83;79;1;1;24;6;1
3;2;18;1;76;73;1;1;11;6;0
2;0;9;1;61;84;1;2;8;4;2
2;2;3;1;87;72;0;1;16;10;1
3;1;6;0;82;53;1;2;9;6;0
2;1;2;1;76;81;1;1;9;4;1
2;0;12;1;84;53;1;1;2;7;3
2;3;2;1;57;79;0;2;19;4;1
3;0;2;1;96;85;1;1;17;4;0
2;1;13;1;89;80;1;1;0;8;0
2;3;11;0;79;90;1;1;18;9;2
1;3;16;0;64;70;1;2;18;9;1
3;3;15;0;50;56;1;2;0;4;3
2;1;19;1;61;64;0;0;1;10;3
2;3;16;1;93;92;1;1;19;5;1
2;3;0;1;62;61;1;2;26;6;3
3;3;5;1;94;96;1;0;17;7;2
2;3;18;0;91;76;0;1;14;6;0
3;1;5;0;64;96;1;1;23;4;1
1;3;0;1;76;92;1;1;0;5;2
3;3;10;1;71;67;1;2;22;4;0
2;2;4;1;71;85;0;2;10;5;0
1;2;5;1;82;77;1;2;11;7;3
2;3;7;1;67;75;1;1;1;4;1
3;3;12;0;76;77;0;1;25;5;2
3;3;16;1;68;93;0;2;16;7;3
2;1;17;1;52;51;1;1;5;4;3
3;3;13;0;75;69;1;1;11;6;1
3;2;11;1;78;86;0;2;28;7;2
2;2;10;1;61;99;1;2;9;5;3
3;3;15;1;81;100;1;0;14;5;0
2;1;17;1;100;77;1;2;9;8;1
2;0;20;1;91;98;1;1;0;5;1
2;3;10;1;50;52;0;1;20;9;3
1;0;4;1;53;89;1;1;21;5;3
3;2;11;0;61;78;1;1;1;10;0
2;3;16;1;68;56;1;1;19;7;1
1;0;14;1;89;52;1;2;15;4;3
1;3;12;1;88;97;0;0;13;4;0
3;2;2;1;59;52;1;1;29;9;1
3;0;16;1;88;88;1;1;14;8;1
1;3;19;1;98;72;0;1;4;5;3
2;3;16;0;53;51;1;2;10;5;1
1;1;18;0;58;87;1;1;27;9;2
2;2;3;1;95;76;0;1;14;9;2
1;0;2;0;90;71;1;2;3;4;0
3;1;1;1;76;63;1;1;22;8;2
3;0;17;0;52;53;1;2;22;9;2
3;0;0;0;88;66;1;0;6;9;3
3;1;18;0;55;85;1;2;4;7;2
1;1;0;1;92;84;0;1;24;9;1
2;3;20;1;72;62;0;1;1;4;3
3;3;15;0;96;56;1;0;21;8;1
2;1;13;1;85;75;1;2;22;4;2
1;1;3;1;65;57;0;0;1;8;2
3;1;7;0;75;96;0;2;4;9;3
3;3;8;0;89;93;1;1;10;8;2
1;1;3;1;58;92;1;1;4;9;0
1;1;6;0;65;70;0;1;9;4;3
1;1;0;0;68;78;1;1;1;8;1
2;0;6;1;94;58;0;2;1;4;1
2;0;20;1;59;88;1;1;4;9;3
3;1;4;1;94;57;1;1;26;9;0
3;0;5;1;77;66;1;1;4;6;3
2;1;14;1;86;72;1;1;2;6;1
3;2;14;0;95;79;0;1;2;4;1
2;1;2;0;69;63;1;1;28;4;3
3;3;13;1;53;52;1;0;27;9;2
2;1;1;0;97;50;0;0;14;7;1
3;1;4;0;83;74;1;1;24;6;2
2;0;15;0;64;85;1;0;30;7;1
2;3;17;1;80;54;0;1;16;8;3
2;3;13;0;59;61;1;1;8;6;0
1;3;8;1;72;89;0;2;19;4;3
2;1;4;0;97;73;1;0;30;5;3
2;0;18;1;72;61;1;1;21;10;1
1;1;7;1;77;78;1;2;4;8;3
3;0;9;1;77;56;1;1;12;9;0
2;0;16;0;72;94;1;0;6;7;0
2;2;3;1;100;57;0;2;1;9;1
3;0;12;1;90;55;0;2;14;9;2
1;2;7;1;96;75;1;1;20;9;3
3;2;8;0;62;87;0;0;11;5;2
3;1;4;0;78;79;1;1;15;9;0
2;2;12;1;69;82;1;1;19;5;2
2;1;6;0;89;71;1;1;30;10;0
1;2;18;1;60;71;0;0;19;5;3
1;2;4;1;75;71;0;1;2;4;2
1;3;20;1;83;99;1;1;14;6;0
1;0;16;0;78;99;1;1;6;9;1
3;0;11;0;57;70;1;1;5;7;3
1;3;0;1;57;90;1;1;10;5;1
1;0;8;0;92;89;0;1;17;7;2
1;0;7;1;65;67;0;1;20;6;2
1;0;15;0;75;95;0;2;8;9;3
3;0;15;0;58;88;1;2;12;10;1
2;3;17;1;60;93;1;2;4;5;3
2;3;17;1;75;74;1;2;24;7;3
1;2;9;0;54;72;1;1;14;9;2
3;1;4;0;85;54;0;0;4;8;0
3;2;15;1;94;76;0;0;10;7;0
2;2;18;1;73;90;0;2;13;6;3
3;2;17;1;65;97;1;2;7;10;0
3;0;18;0;50;67;1;2;30;4;1
3;3;16;0;96;54;0;1;2;5;3
3;3;13;1;82;85;1;2;25;8;3
3;3;1;0;61;56;1;1;11;5;0
2;3;9;0;74;79;0;2;25;10;3
2;1;4;0;50;93;1;1;12;4;0
3;1;8;1;51;81;1;1;27;5;3
2;3;18;1;85;55;1;2;30;4;3
3;0;6;1;93;83;1;1;10;8;1
3;1;20;1;54;67;1;0;17;4;1
2;1;16;0;68;66;0;1;17;8;1
3;2;8;1;84;52;1;1;5;8;2
3;0;3;0;93;97;1;1;4;10;0
1;0;17;0;93;79;0;1;27;4;0
2;0;5;1;74;98;0;2;4;10;2
2;2;17;1;73;91;1;1;3;4;3
3;2;1;1;73;84;1;1;9;6;3
3;1;20;1;66;82;1;2;27;9;2
2;0;13;0;85;75;1;1;5;10;1
2;0;4;0;91;50;1;1;1;10;3
2;3;0;0;87;52;1;2;6;5;1
2;0;0;0;50;82;1;0;30;9;3
3;2;7;1;78;97;1;1;26;7;1
1;0;16;1;71;69;0;1;26;6;0
2;2;14;0;55;51;0;1;20;5;3
2;3;4;0;91;75;0;0;12;4;3
1;3;19;1;84;50;0;0;26;4;3
2;0;9;1;82;84;1;2;19;9;0
2;3;11;1;51;86;1;2;22;4;2
2;1;16;1;58;71;1;1;1;8;2
3;2;13;1;96;53;1;1;17;5;0
2;3;19;0;97;58;1;2;0;6;3
1;2;15;1;50;56;1;1;9;6;0
3;0;3;1;84;89;0;1;13;5;3
2;1;11;1;52;99;1;0;26;4;1
3;1;20;0;94;56;0;1;14;4;1
3;1;20;1;53;56;1;1;3;7;3
3;0;16;1;78;60;1;1;2;6;3
2;2;8;1;75;88;0;0;27;5;3
3;3;15;1;58;71;0;1;5;10;1
2;3;18;0;65;62;1;1;21;4;1
3;2;12;1;78;58;1;1;17;5;1
2;3;6;1;56;72;1;1;14;6;1
3;3;11;1;81;92;1;1;22;6;1
2;3;15;1;88;61;0;0;9;9;1
2;1;11;0;51;83;1;1;2;6;1
2;0;19;0;89;98;1;1;10;8;2
3;0;17;0;81;83;0;1;8;5;0
2;3;8;1;72;85;0;1;2;5;3
3;1;11;1;71;83;1;0;30;4;0
2;1;12;0;84;67;1;0;23;6;0
3;3;20;0;79;67;0;2;28;4;1
1;3;9;1;83;52;0;1;14;7;0
3;1;10;1;100;100;1;2;2;5;3
2;0;1;1;70;63;1;2;17;7;3
3;3;6;1;51;75;0;1;0;8;2
3;1;19;0;68;83;1;0;29;9;1
1;3;17;1;66;96;0;1;20;10;1
3;2;10;1;73;53;1;1;11;10;0
3;0;20;1;66;68;1;1;6;9;1
2;1;9;1;61;61;1;0;1;5;0
3;1;7;1;99;98;1;1;10;4;3
1;3;17;1;93;94;0;1;16;5;2
3;0;3;1;62;74;1;1;5;4;0
3;3;16;1;58;85;0;0;26;9;1
3;2;20;1;74;99;0;1;2;5;2
2;0;6;0;80;97;1;1;24;6;3
2;3;17;0;67;76;1;1;17;4;1
1;2;14;1;61;69;0;1;24;5;2
1;0;1;1;72;89;1;2;29;6;3
1;3;12;0;91;65;1;1;30;6;2
3;0;15;1;84;64;1;1;27;7;3
3;1;15;1;68;72;0;2;24;6;0
1;0;15;0;76;99;1;0;28;7;0
1;1;1;1;51;95;1;1;13;10;2
2;1;20;0;84;74;1;0;4;8;2
2;0;12;1;52;63;1;2;9;6;0
2;1;20;0;78;57;0;1;8;7;3
2;1;13;1;78;68;1;2;13;6;2
2;1;19;0;92;52;1;1;14;8;1
3;1;5;1;71;81;1;1;20;9;1
3;1;12;1;58;92;1;2;9;10;0
3;1;15;0;51;68;1;1;23;9;1
3;2;2;1;60;84;1;2;21;7;2
2;0;16;1;100;55;0;0;19;9;0
2;2;1;1;79;57;1;1;28;9;0
3;3;11;1;54;51;1;2;21;4;0
1;1;2;1;86;63;0;1;24;7;2
2;3;7;1;77;68;1;2;12;10;1
2;3;18;0;92;83;0;1;3;8;0
3;3;7;0;65;92;0;1;28;8;3
1;2;1;1;70;65;1;1;16;4;0
3;2;1;1;94;67;1;2;6;4;3
2;3;9;0;59;76;1;2;23;10;2
3;0;1;1;62;92;1;1;30;5;0
2;1;14;0;74;95;0;0;4;4;1
3;3;12;0;72;54;1;0;30;10;2
3;0;7;1;82;63;1;2;0;8;3
2;3;0;0;57;67;1;1;17;10;1
3;0;15;0;81;68;1;0;21;7;1
3;3;3;1;83;51;1;1;28;10;3
3;2;11;0;57;59;1;1;28;6;1
1;0;15;1;78;67;1;0;22;5;1
3;1;12;1;65;84;1;1;9;5;1
3;1;11;1;88;84;1;1;3;6;1
2;0;7;0;64;71;1;1;3;6;1
2;3;12;1;92;51;1;2;9;10;0
2;1;2;1;100;88;1;1;9;8;0
2;3;8;1;78;54;1;1;28;7;2
1;0;4;0;74;58;1;1;8;8;1
2;3;14;1;77;65;0;2;4;10;3
3;3;0;1;91;91;0;1;0;4;2
1;0;4;0;68;67;1;0;1;7;3
1;2;19;1;79;87;1;2;2;9;2
2;1;5;1;96;77;1;2;10;9;1
3;0;8;1;93;92;1;2;18;10;0
3;1;17;1;82;96;1;1;3;7;3
1;2;18;1;79;85;0;1;3;8;2
2;1;11;1;92;54;1;1;10;9;0
3;0;7;1;86;90;1;2;7;4;2
3;2;17;0;90;55;1;1;30;9;3
3;2;17;0;74;92;0;1;4;9;1
2;0;11;0;64;96;1;2;6;10;0
3;1;17;0;61;80;1;1;1;7;3
1;3;11;1;65;68;1;2;10;8;2
3;2;12;1;57;80;0;2;27;8;0
2;1;13;0;72;75;0;1;14;8;2
3;3;3;1;93;52;1;0;12;8;1
2;3;6;0;85;50;1;0;6;10;3
1;3;14;1;68;57;1;0;1;6;0
2;2;8;0;92;59;1;1;2;10;1
3;1;18;0;54;82;1;2;26;4;2
1;0;2;0;85;73;1;0;20;6;0
2;1;7;0;55;68;1;0;7;5;2
2;1;0;1;65;69;0;1;20;5;2
2;2;8;1;95;74;1;0;17;8;1
2;3;10;0;89;52;1;2;26;10;2
2;0;17;0;80;96;1;1;2;10;2
3;1;12;0;50;92;1;0;16;9;3
2;0;9;1;100;81;0;1;24;7;1
3;2;5;1;77;59;1;1;29;7;2
2;1;17;1;89;54;1;0;8;6;0
3;0;2;0;72;59;0;2;17;8;1
2;2;5;1;66;60;1;2;1;4;0
1;2;14;1;90;90;1;1;6;5;1
1;3;17;1;61;100;1;1;17;4;1
2;3;20;1;73;77;0;1;12;10;3
3;3;15;1;95;86;1;1;21;6;0
3;1;6;1;67;68;1;1;26;5;2
2;1;16;1;62;69;1;1;5;10;2
3;1;2;1;59;100;1;1;2;8;3
1;0;6;1;69;99;1;2;13;8;3
3;3;10;0;57;92;1;1;29;9;1
2;0;4;1;90;54;1;0;26;4;1
3;1;0;1;84;82;1;1;4;4;3
1;2;9;0;88;68;1;2;25;7;3
3;1;9;1;97;68;1;1;22;8;2
1;3;16;0;92;96;0;2;17;10;1
3;2;14;1;91;80;1;1;2;7;1
3;3;9;1;91;86;1;1;11;5;1
1;2;2;1;94;97;1;0;18;8;0
3;0;7;0;86;60;1;1;29;4;2
2;3;20;1;98;76;0;2;18;4;3
3;0;10;1;52;73;1;2;4;9;1
1;1;18;1;76;97;1;1;18;7;2
3;0;18;0;57;89;1;1;27;5;2
3;1;5;1;67;60;1;1;1;5;0
3;2;18;0;55;53;1;1;17;7;2
1;1;17;1;79;75;1;1;23;8;0
2;0;15;1;82;60;1;1;24;5;2
3;3;5;1;74;78;1;2;1;10;1
3;3;16;1;97;71;1;0;5;6;0
2;1;14;1;82;62;0;0;20;4;0
3;1;19;0;93;91;1;2;1;8;0
2;1;19;1;75;82;1;1;0;6;3
3;2;13;1;77;92;1;1;12;5;1
1;3;0;0;99;51;1;1;23;7;0
3;2;17;1;90;68;1;1;16;8;0
2;0;1;1;66;95;0;1;20;4;0
2;0;15;0;62;93;1;1;4;4;0
1;2;0;1;100;93;1;0;24;7;1
2;1;0;0;71;64;0;2;22;8;2
3;0;13;1;88;73;1;0;4;10;1
1;1;14;1;58;77;0;1;2;8;0
3;0;9;0;69;78;1;1;17;4;0
3;1;18;0;51;88;1;0;20;8;3
2;3;19;1;57;79;1;2;27;10;3
2;0;16;1;83;81;1;0;28;8;1
3;1;19;0;74;87;0;1;16;5;1
3;0;16;1;98;69;0;2;9;4;0
2;1;18;0;66;95;0;2;26;7;0
1;1;16;1;55;96;1;1;13;5;1
3;1;15;1;73;76;1;2;28;9;2
1;3;5;0;66;68;1;1;23;9;0
3;1;8;0;94;84;1;1;3;4;0
2;3;15;1;62;95;1;1;12;6;3
3;2;7;1;89;93;0;2;0;7;0
3;0;14;1;60;79;1;2;12;6;3
2;0;11;1;98;60;1;1;29;5;2
1;2;9;1;80;72;0;1;0;4;3
1;2;4;0;98;50;1;1;8;5;2
2;0;19;0;67;83;1;2;10;7;0
1;2;20;0;80;53;1;2;4;7;2
2;0;19;1;80;73;1;1;5;8;1
2;2;8;1;51;64;1;0;29;10;1
3;0;4;1;77;53;1;1;4;7;1
2;3;5;1;53;76;0;0;10;9;3
3;1;5;0;91;92;0;1;0;9;1
2;3;7;1;95;99;0;1;28;10;1
1;1;6;0;58;68;1;0;3;10;2
3;3;5;0;66;84;0;2;7;8;1
1;0;17;0;92;58;1;2;29;9;0
3;3;4;1;53;90;1;1;21;5;3
1;1;9;0;57;93;0;2;13;7;1
3;2;16;0;79;87;1;2;16;5;2
1;1;13;0;80;98;1;1;0;7;0
1;1;6;0;75;53;1;1;2;10;3
3;1;18;0;66;51;1;0;17;4;0
3;1;16;0;67;100;1;2;5;4;0
2;1;7;1;98;79;1;1;23;8;0
3;2;15;1;85;80;1;0;11;7;0
1;1;8;1;87;98;1;0;30;6;3
1;3;1;0;83;90;1;0;17;4;2
2;1;16;0;50;90;1;1;7;7;2
3;2;0;0;98;52;1;0;13;7;1
3;2;10;1;89;100;1;1;30;9;1
2;2;12;1;96;77;1;0;16;10;1
3;1;6;0;67;53;0;2;18;9;1
1;2;2;0;50;50;1;0;27;10;2
3;2;9;0;50;97;1;1;2;9;3
2;0;5;1;61;98;1;0;13;4;0
2;1;13;0;58;80;1;1;13;8;3
3;0;16;0;99;73;0;0;13;10;2
2;0;3;0;52;51;0;1;13;9;0
2;1;5;1;70;91;1;1;9;7;0
2;2;14;1;83;60;0;2;0;9;2
3;0;14;0;88;79;1;0;21;8;3
1;3;7;1;75;80;1;1;5;10;1
1;0;12;0;73;82;1;2;12;5;3
3;2;12;1;85;91;0;2;8;7;0
2;1;11;1;72;60;0;0;7;6;2
2;3;4;1;54;97;0;0;24;9;0
3;0;5;0;62;79;0;1;26;8;0
1;0;15;1;73;84;1;2;11;5;2
3;0;15;0;97;82;1;1;17;10;0
1;0;14;0;96;98;1;0;1;10;2
3;1;7;1;50;94;1;0;22;7;3
3;0;6;1;83;96;1;0;7;5;0
1;1;6;1;78;80;1;2;19;5;0
2;0;2;1;59;50;0;2;0;10;3
2;3;18;1;78;72;1;1;28;7;3
3;0;7;0;78;91;1;0;19;4;0
2;3;6;0;69;84;1;1;1;4;0
3;2;11;0;82;93;1;1;1;8;3
2;2;16;0;90;100;1;0;30;6;0
1;2;3;1;59;50;1;0;7;10;3
3;2;11;0;82;100;0;1;17;9;2
3;0;13;0;97;88;1;1;8;8;2
1;1;15;1;84;68;0;2;10;7;1
3;2;6;1;74;90;0;1;18;9;3
3;3;20;0;81;65;0;1;24;8;0
2;3;20;0;81;59;1;1;9;8;1
2;0;5;1;55;93;1;0;1;4;0
3;0;9;1;53;51;1;0;29;4;3
1;0;0;1;72;83;0;2;21;6;0
3;1;1;1;65;87;1;1;14;10;3
3;2;8;1;53;92;1;1;15;10;0
2;2;20;0;89;70;1;1;30;8;1
2;2;16;0;93;91;1;0;11;8;1
2;1;0;0;85;67;0;2;30;6;0
1;1;6;1;95;88;1;1;9;6;2
2;0;8;1;95;91;1;2;13;5;3
2;3;5;1;56;92;1;0;28;7;0
3;2;19;0;54;92;1;1;10;4;2
1;3;6;0;97;79;0;0;29;5;1
3;2;15;0;73;60;1;1;9;5;3
2;3;3;0;68;53;1;1;3;5;0
1;1;17;1;89;91;1;1;5;4;3
1;0;3;1;64;99;0;1;9;10;3
2;1;1;1;65;53;0;1;26;4;3
2;3;7;1;57;77;1;0;4;7;2
3;0;19;0;71;95;1;1;26;9;3
3;3;5;1;67;92;1;1;19;9;1
3;1;8;0;54;98;1;1;5;9;2
3;1;14;0;50;91;1;2;4;8;2
1;0;8;0;61;70;1;1;23;6;3
1;0;9;0;70;64;1;1;29;8;3
3;2;7;1;57;70;0;1;18;10;1
3;0;1;0;79;98;1;2;2;6;0
3;0;20;1;90;57;1;2;6;4;1
3;1;13;1;78;99;0;1;2;5;2
2;3;16;0;78;96;0;1;21;4;3
1;2;13;1;99;63;0;2;28;9;3
3;3;1;1;96;57;1;0;1;4;1
2;0;2;1;98;58;1;2;0;8;3
2;2;10;0;54;63;0;1;14;9;0
3;2;0;1;80;54;0;2;13;5;1
1;3;20;0;68;98;1;2;13;4;2
1;1;10;1;68;94;1;2;22;8;2
1;1;6;1;94;89;1;1;2;6;1
3;0;20;1;78;58;0;2;25;5;0
3;3;0;0;50;64;1;1;14;9;3
2;1;19;0;73;63;1;0;27;7;1
3;0;12;0;56;87;1;1;0;10;3
2;0;18;0;53;74;0;1;1;5;1
2;1;5;0;77;54;1;2;26;9;0
3;3;15;1;87;57;1;2;13;8;2
2;3;2;1;52;86;1;1;19;9;0
2;2;15;0;95;50;1;1;26;6;1
3;2;9;0;63;58;0;1;10;7;2
3;0;1;1;62;66;1;1;25;9;3
2;3;8;1;91;90;1;1;11;7;1
1;2;14;0;75;56;1;1;6;5;1
3;0;17;1;99;73;0;2;10;10;1
2;1;15;0;81;69;0;1;1;10;1
2;2;19;0;98;95;1;1;6;8;0
2;2;17;1;61;82;1;1;11;4;1
3;0;18;0;62;71;0;1;0;6;0
1;3;1;0;65;90;1;2;20;8;2
1;0;11;1;57;92;1;1;21;4;0
2;0;3;1;90;73;1;1;10;6;2
1;0;0;0;74;69;1;1;12;8;3
3;2;15;1;63;93;1;1;8;7;0
3;2;13;0;76;73;1;1;13;6;1
2;0;17;1;62;86;1;0;9;7;0
1;1;0;1;86;77;1;1;12;8;0
1;0;11;1;97;77;0;2;19;4;0
3;0;7;1;99;60;0;0;7;9;3
3;0;13;1;79;51;1;2;18;8;0
3;0;5;1;100;68;1;2;11;9;2
3;1;20;1;76;87;0;0;0;6;3
2;1;5;0;93;50;1;0;7;7;1
2;1;17;0;82;96;1;2;16;4;3
3;1;20;0;72;86;1;1;13;7;1
1;2;10;1;85;50;1;2;20;8;1
2;3;18;0;88;85;1;1;13;4;2
2;1;5;0;92;55;1;2;11;8;1
3;3;0;1;57;77;0;1;14;4;2
2;3;4;1;90;76;1;1;29;9;0
2;2;16;0;65;98;0;2;1;7;2
1;1;4;1;70;82;1;1;5;10;1
2;3;1;1;65;74;1;1;13;8;2
3;0;5;1;75;72;1;1;17;10;3
2;3;17;1;77;79;0;1;17;7;0
3;1;19;0;90;64;0;1;19;9;2
2;1;3;0;56;66;0;0;5;10;1
2;3;12;1;96;52;0;1;13;10;3
3;1;12;1;75;50;1;0;28;6;1
3;2;16;1;56;84;1;0;28;7;3
1;0;0;1;52;61;1;1;2;4;2
1;1;20;0;100;80;1;1;18;5;1
1;1;12;1;89;75;1;1;26;10;1
2;1;15;0;78;100;0;0;27;10;1
3;2;0;1;97;75;1;2;28;4;1
1;2;5;0;81;62;1;1;28;5;3
3;3;16;0;90;80;0;1;0;5;0
1;0;13;0;93;84;1;0;26;6;0
2;3;19;1;93;53;1;1;9;5;3
2;2;0;1;87;84;1;2;4;8;3
2;3;9;1;93;72;0;1;14;6;0
3;2;17;0;83;85;1;2;11;8;0
2;3;10;1;50;93;1;2;0;5;2
2;2;7;1;94;57;0;1;23;6;0
3;3;15;1;84;97;0;1;4;4;1
3;1;19;1;54;98;0;0;18;9;2
3;1;17;0;90;62;1;1;20;9;2
3;3;5;1;97;71;0;2;8;10;3
3;2;17;1;73;58;1;2;11;10;2
1;1;6;0;74;96;0;1;10;8;3
1;0;3;0;90;80;1;1;10;9;2
2;1;9;1;66;95;0;1;23;10;3
2;1;12;0;90;99;1;2;29;5;1
3;3;17;1;67;99;1;1;27;10;2
3;0;2;1;88;82;1;1;18;10;3
3;1;4;0;50;76;1;2;1;9;0
3;1;15;0;97;83;1;1;4;9;3
2;3;18;0;54;91;0;1;10;4;0
3;0;1;1;71;74;1;2;2;5;3
3;0;6;1;62;70;1;2;28;6;1
2;0;3;1;74;79;1;1;13;6;3
3;1;6;1;58;81;0;2;2;9;1
2;3;10;0;68;77;1;2;24;4;0
2;1;14;1;56;59;0;1;13;5;3
2;0;5;1;53;97;0;2;4;4;1
3;1;14;1;98;91;1;1;7;9;0
3;1;20;1;95;90;1;0;9;8;0
3;3;20;0;67;60;1;1;13;10;0
2;3;13;1;50;54;0;1;19;4;2
1;0;11;0;99;86;1;0;16;9;1
2;2;20;0;87;58;1;1;5;8;0
3;2;3;1;98;68;1;1;25;5;1
1;1;18;1;77;84;1;2;25;7;0
3;1;8;1;73;59;0;1;4;4;1
2;0;3;1;98;97;1;1;2;6;1
3;1;13;1;78;90;1;2;12;5;2
1;0;2;1;91;63;0;1;17;10;3
1;3;0;1;63;78;0;1;2;9;3
